X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8479345.04138586,5320192.37528778,2024/09/05 00:00:00+00,1726,1726,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,3750
-8477443.98289316,5319085.96548592,2024/09/06 00:00:00+00,143,146,500 S  CLINTON ST     ,True,CRIMINAL MISCHIEF,43.046721,-76.1541750009999,3751
-8477088.31700875,5319361.52742244,2024/09/06 00:00:00+00,958,958,300 S  WARREN ST     ,False,SIMPLE ASSAULT,43.04853,-76.1509799999999,3752
-8475389.13618997,5315888.12204787,2024/09/06 00:00:00+00,1102,1102,200 JAMESVILLE AVE    ,False,OFFN AGAINST FAMILY,43.025724,-76.135715999,3753
-8478541.53730131,5318251.10355444,2024/09/06 00:00:00+00,1140,1140,700 OSWEGO ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0412400000001,-76.1640345,3754
-8473217.07050825,5322981.60303909,2024/09/06 00:00:00+00,1439,1439,100 LINWILL TER    ,False,OFFN AGAINST FAMILY,43.0722900000001,-76.116204001,3755
-8477368.84212555,5323819.63111575,2024/09/06 00:00:00+00,1900,2133,300 WILLUMAE DR     ,False,FRAUD,43.0777890000001,-76.1535,3756
-8475444.23956055,5320037.44260641,2024/09/06 00:00:00+00,1525,1525,500 HAWLEY AVE    ,True,SEX OFFENSES,43.0529670000001,-76.1362110009999,3757
-8480153.55484749,5316652.87318119,2024/09/06 00:00:00+00,1820,1820,300 DUANE ST     ,False,SEX OFFENSES,43.0307460000001,-76.1785154999999,3758
-8481134.8919299,5318711.70780996,2024/09/06 00:00:00+00,1828,1828,500 BRYANT AVE    ,False,SIMPLE ASSAULT,43.0442640000001,-76.187331001,3759
-8473264.65947925,5315143.98880179,2024/09/06 00:00:00+00,2328,2328,200 SLOCUM AVE    ,False,SIMPLE ASSAULT,43.020837,-76.1166315,3760
-8477618.80993081,5319295.72084822,2024/09/07 00:00:00+00,150,150,200 WALTON ST     ,False,SIMPLE ASSAULT,43.048098,-76.155745499,3761
-8479925.62819009,5319783.79730256,2024/09/07 00:00:00+00,236,236,300 APPLE ST     ,True,CRIMINAL MISCHIEF,43.0513020000001,-76.1764679999999,3762
-8476075.42096203,5318278.51983894,2024/09/07 00:00:00+00,1332,1332,100 LIGHT CT     ,False,OFFN AGAINST FAMILY,43.0414200000001,-76.141881,3763
-8477296.70709552,5321478.55284792,2024/09/07 00:00:00+00,1230,1300,1100 N  TOWNSEND ST     ,False,ARSON,43.0624260000001,-76.1528519999999,3764
-8476708.10528795,5320961.592396,2024/08/24 00:00:00+00,1700,1700,500 BUTTERNUT ST     ,True,CRIMINAL MISCHIEF,43.0590330000001,-76.1475645,3765
-8477395.8926505,5319260.07581403,2024/08/25 00:00:00+00,1442,1442,400 S  CLINTON ST     ,False,DRIVING UNDER INFLUENCE,43.0478640000001,-76.153742999,3766
-8478835.08679854,5318270.29494514,2024/08/25 00:00:00+00,1641,1641,400 SHONNARD ST     ,False,SIMPLE ASSAULT,43.041366,-76.1666714999999,3767
-8476708.10528795,5320961.592396,2024/08/25 00:00:00+00,1554,1554,500 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0590330000001,-76.1475645,3768
-8475425.70464269,5312844.81316697,2024/08/25 00:00:00+00,1655,1655,700 E  BRIGHTON AVE    ,False,OFFN AGAINST FAMILY,43.0057350000001,-76.136044499,3769
-8477634.3391111,5323242.19291179,2024/08/25 00:00:00+00,1731,1731,800 TURTLE ST     ,False,SIMPLE ASSAULT,43.0740000000001,-76.155885,3770
-8477443.98289316,5319085.96548592,2024/08/25 00:00:00+00,1701,1701,500 S  CLINTON ST     ,False,ALL OTHER OFFENSES,43.046721,-76.1541750009999,3771
-8475305.47981527,5321994.17054933,2024/08/25 00:00:00+00,2205,2205,300 HELEN ST     ,False,CRIMINAL MISCHIEF,43.0658100000001,-76.134964501,3772
-8476837.84815447,5314713.70673402,2024/08/26 00:00:00+00,1225,1225,2200 MIDLAND AVE    ,False,OFFN AGAINST FAMILY,43.0180110000001,-76.1487299999999,3773
-8476427.07923344,5318085.23674849,2024/08/26 00:00:00+00,1106,1106,100 RADISSON CT     ,False,OFFN AGAINST FAMILY,43.040151,-76.1450399999999,3774
-8476241.23134356,5319147.65775075,2024/08/26 00:00:00+00,1421,1421,600 E  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.047126,-76.1433704999999,3775
-8476235.22009106,5318448.50259822,2024/08/26 00:00:00+00,1430,1430,100 TYLER CT     ,True,OFFN AGAINST FAMILY,43.042536,-76.1433165,3776
-8476337.41149493,5318299.08210511,2024/08/26 00:00:00+00,1423,1423,1000 S  MCBRIDE ST     ,False,SIMPLE ASSAULT,43.0415550000001,-76.144234501,3777
-8476708.10528795,5320961.592396,2024/08/26 00:00:00+00,1615,1615,500 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0590330000001,-76.1475645,3778
-8477291.19678073,5319070.88521648,2024/09/12 00:00:00+00,1614,1614,400 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.0466220000001,-76.1528025,3779
-8476458.63830908,5314390.32305572,2024/09/12 00:00:00+00,1815,1815,200 W  CALTHROP AVE    ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0158870000001,-76.1453235,3780
-8472480.69196533,5319313.54341631,2024/09/12 00:00:00+00,2041,2041,200 GENESEE PARK DR     ,False,OFFN AGAINST FAMILY,43.048215,-76.109589,3781
-8477789.12886305,5317473.88534935,2024/09/13 00:00:00+00,1534,1534,200 LINCOLN AVE    ,True,CRIMINAL MISCHIEF,43.0361370000001,-76.1572755,3782
-8477231.08414438,5318644.53494196,2024/09/13 00:00:00+00,1518,1518,500 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.043823,-76.152262499,3783
-8476281.80740928,5320496.76379018,2024/09/13 00:00:00+00,1955,1955,500 CATHERINE ST     ,False,OFFN AGAINST FAMILY,43.055982,-76.143735001,3784
-8477395.8926505,5319260.07581403,2024/09/14 00:00:00+00,5,5,400 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.0478640000001,-76.153742999,3785
-8477319.2492924,5321213.89843244,2024/09/07 00:00:00+00,800,1531,700 N  SALINA ST     ,False,CRIMINAL MISCHIEF,43.060689,-76.1530544999999,3786
-8479128.63640708,5315518.10363736,2024/09/08 00:00:00+00,57,57,100 STRATHMORE DR     ,False,SIMPLE ASSAULT,43.0232940000001,-76.169308501,3787
-8476334.90658375,5320234.87939284,2024/09/08 00:00:00+00,119,119,600 JAMES ST     ,False,SIMPLE ASSAULT,43.054263,-76.1442119989999,3788
-8477836.71794536,5322871.88316265,2024/09/08 00:00:00+00,1614,1614,600 TURTLE ST     ,True,CRIMINAL MISCHIEF,43.0715700000001,-76.157703,3789
-8477234.08988195,5322785.47966716,2024/09/08 00:00:00+00,2113,2113,1000 FIRST NORTH ST     ,True,CRIMINAL MISCHIEF,43.0710030000001,-76.1522894999999,3790
-8477557.19470397,5322498.84522382,2024/09/09 00:00:00+00,210,210,700 DANFORTH ST     ,True,CRIMINAL MISCHIEF,43.069122,-76.1551919999999,3791
-8473847.25003431,5321510.09247517,2024/09/09 00:00:00+00,732,732,100 MOONEY AVE    ,False,SIMPLE ASSAULT,43.0626330000001,-76.121865,3792
-8476281.80740928,5320496.76379018,2024/08/19 00:00:00+00,727,727,500 CATHERINE ST     ,False,SIMPLE ASSAULT,43.055982,-76.143735001,3793
-8477231.08414438,5318644.53494196,2024/08/19 00:00:00+00,746,746,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3794
-8477231.08414438,5318644.53494196,2024/08/19 00:00:00+00,802,830,500 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.043823,-76.152262499,3795
-8477092.82544813,5318776.13938196,2024/08/19 00:00:00+00,811,811,100 E  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.0446870000001,-76.1510205,3796
-8477092.82544813,5318776.13938196,2024/08/19 00:00:00+00,900,900,100 E  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.0446870000001,-76.1510205,3797
-8477231.08414438,5318644.53494196,2024/08/19 00:00:00+00,922,922,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3798
-8474021.0755305,5320817.6164616,2024/08/19 00:00:00+00,938,938,300 ROBINSON ST     ,False,SEX OFFENSES,43.0580880000001,-76.123426501,3799
-8477231.08414438,5318644.53494196,2024/08/19 00:00:00+00,942,942,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3800
-8473501.60301539,5316809.12035774,2024/08/19 00:00:00+00,1941,1941,1100 WESTCOTT ST     ,False,CRIMINAL MISCHIEF,43.031772,-76.11876,3801
-8476786.25168181,5314195.7501306,2024/08/20 00:00:00+00,112,100,2600 MIDLAND AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0146090000001,-76.148266501,3802
-8478127.76275404,5323258.65146365,2024/08/20 00:00:00+00,104,104,1500 FIRST NORTH ST     ,False,SIMPLE ASSAULT,43.0741080000001,-76.1603175,3803
-8478888.18619564,5317945.41743032,2024/08/20 00:00:00+00,1153,1153,200 SABINE ST     ,False,POSSESSION/USE DRUG,43.0392330000001,-76.1671484999999,3804
-8477231.08414438,5318644.53494196,2024/08/20 00:00:00+00,1509,1509,500 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.043823,-76.152262499,3805
-8479620.05618786,5322321.931704,2024/08/20 00:00:00+00,1455,1455,1 DESTINY USA DR,False,POSSESSION/USE DRUG,43.067961,-76.1737229999999,3806
-8477231.08414438,5318644.53494196,2024/08/20 00:00:00+00,1615,1615,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3807
-8477475.04091977,5322670.27624989,2024/08/20 00:00:00+00,1758,1758,800 DANFORTH ST     ,True,SIMPLE ASSAULT,43.0702470000001,-76.154454,3808
-8478154.81327898,5319144.91586366,2024/08/20 00:00:00+00,1915,1915,200 WYOMING ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.047108,-76.160560499,3809
-8475373.10629461,5314697.26322621,2024/08/20 00:00:00+00,2101,2101,200 THURBER ST     ,False,SIMPLE ASSAULT,43.017903,-76.135572,3810
-8476786.25168181,5314195.7501306,2024/07/28 00:00:00+00,0,2359,2600 MIDLAND AVE    ,False,CRIMINAL MISCHIEF,43.0146090000001,-76.148266501,3811
-8477443.98289316,5319085.96548592,2024/08/21 00:00:00+00,404,404,500 S  CLINTON ST     ,True,SIMPLE ASSAULT,43.046721,-76.1541750009999,3812
-8477147.42765837,5318697.99902217,2024/08/21 00:00:00+00,731,731,600 S  WARREN ST     ,False,OFFN AGAINST FAMILY,43.0441740000001,-76.151511,3813
-8477231.08414438,5318644.53494196,2024/08/21 00:00:00+00,935,935,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3814
-8477231.08414438,5318644.53494196,2024/08/21 00:00:00+00,1013,1013,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3815
-8477231.08414438,5318644.53494196,2024/08/21 00:00:00+00,1020,1020,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3816
-8475373.10629461,5314697.26322621,2024/08/21 00:00:00+00,1332,1332,200 THURBER ST     ,False,OFFN AGAINST FAMILY,43.017903,-76.135572,3817
-8477553.68814002,5319143.54492043,2024/08/21 00:00:00+00,1512,1512,500 S  FRANKLIN ST     ,False,ALL OTHER OFFENSES,43.0470990000001,-76.1551605,3818
-8476281.80740928,5320496.76379018,2024/08/21 00:00:00+00,1612,1612,500 CATHERINE ST     ,False,OFFN AGAINST FAMILY,43.055982,-76.143735001,3819
-8479620.05618786,5322321.931704,2024/08/21 00:00:00+00,1253,1253,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3820
-8479010.41499654,5315189.21067872,2024/08/27 00:00:00+00,906,906,200 COLUMBIA AVE    ,True,CRIMINAL MISCHIEF,43.0211340000001,-76.1682465,3821
-8479345.04138586,5320192.37528778,2024/08/21 00:00:00+00,1802,1802,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,3822
-8479010.41499654,5315189.21067872,2024/08/27 00:00:00+00,927,927,200 COLUMBIA AVE    ,False,CRIMINAL MISCHIEF,43.0211340000001,-76.1682465,3823
-8476769.7206261,5319449.27024237,2024/08/27 00:00:00+00,914,914,300 E  WASHINGTON ST     ,False,OFFN AGAINST FAMILY,43.0491060000001,-76.148118,3824
-8477231.08414438,5318644.53494196,2024/08/27 00:00:00+00,1421,1445,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3825
-8477231.08414438,5318644.53494196,2024/08/27 00:00:00+00,1503,1503,500 S  SALINA ST     ,False,DISORDERLY CONDUCT,43.043823,-76.152262499,3826
-8477231.08414438,5318644.53494196,2024/08/27 00:00:00+00,1523,1523,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3827
-8479854.49503548,5317816.56618537,2024/08/27 00:00:00+00,1551,1551,200 CADWELL ST     ,True,CRIMINAL MISCHIEF,43.0383870000001,-76.175829,3828
-8480831.32356719,5320197.85967756,2024/08/27 00:00:00+00,1537,1537,1900 E  FAYETTE ST     ,False,SIMPLE ASSAULT,43.05402,-76.184604,3829
-8477231.08414438,5318644.53494196,2024/08/27 00:00:00+00,1602,1602,500 S  SALINA ST     ,False,SIMPLE ASSAULT,43.043823,-76.152262499,3830
-8476334.90658375,5320234.87939284,2024/08/27 00:00:00+00,1633,1633,600 JAMES ST     ,False,SIMPLE ASSAULT,43.054263,-76.1442119989999,3831
-8478399.77192979,5315122.06312202,2024/08/27 00:00:00+00,630,1650,300 HILLVIEW AVE    ,False,CRIMINAL MISCHIEF,43.0206930000001,-76.162761,3832
-8477231.08414438,5318644.53494196,2024/08/27 00:00:00+00,1816,1816,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3833
-8478920.74703538,5318408.7482888,2024/08/27 00:00:00+00,2034,2034,500 SEYMOUR ST     ,False,CRIMINAL MISCHIEF,43.0422750000001,-76.167440999,3834
-8478042.10240587,5317965.97896355,2024/08/27 00:00:00+00,1958,1958,600 W  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.039368,-76.159548,3835
-8478888.18619564,5317945.41743032,2024/09/09 00:00:00+00,1219,1219,200 SABINE ST     ,False,SALE/MANUFACTURE CONTROLLED SUBSTANCE,43.0392330000001,-76.1671484999999,3836
-8472480.69196533,5319313.54341631,2024/09/09 00:00:00+00,0,0,200 GENESEE PARK DR     ,False,SEX OFFENSES,43.048215,-76.109589,3837
-8480293.81740589,5316780.33778685,2024/09/09 00:00:00+00,1806,1806,200 MARKLAND AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0315830000001,-76.1797754999999,3838
-8473640.86369838,5316562.41548331,2024/09/09 00:00:00+00,2230,2230,200 KENSINGTON PL     ,True,CRIMINAL MISCHIEF,43.030152,-76.120011,3839
-8475205.29227356,5314446.50331564,2024/09/09 00:00:00+00,2313,2313,700 IVY RIDGE RD     ,False,SIMPLE ASSAULT,43.0162560000001,-76.134064501,3840
-8479120.62129242,5316265.00770804,2024/09/10 00:00:00+00,15,15,300 CROSSETT ST     ,False,ALL OTHER OFFENSES,43.028199,-76.1692365,3841
-8479120.62129242,5316265.00770804,2024/09/10 00:00:00+00,33,33,300 CROSSETT ST     ,False,ALL OTHER OFFENSES,43.028199,-76.1692365,3842
-8477147.42765837,5318697.99902217,2024/09/10 00:00:00+00,925,925,600 S  WARREN ST     ,False,OFFN AGAINST FAMILY,43.0441740000001,-76.151511,3843
-8476388.50702988,5321375.70697708,2024/09/10 00:00:00+00,1252,1252,800 BUTTERNUT ST     ,False,POSSESSION/USE DRUG,43.0617510000001,-76.1446935,3844
-8477642.35400311,5321881.71958129,2024/09/10 00:00:00+00,1833,1833,300 KIRKPATRICK ST     ,False,SIMPLE ASSAULT,43.065072,-76.155956999,3845
-8478042.10240587,5317965.97896355,2024/09/10 00:00:00+00,2030,2030,600 W  ONONDAGA ST     ,True,CRIMINAL MISCHIEF,43.039368,-76.159548,3846
-8476795.26844924,5314110.79702479,2024/09/10 00:00:00+00,2100,2100,300 W  OSTRANDER AVE    ,True,CRIMINAL MISCHIEF,43.0140510000001,-76.1483474999999,3847
-8478042.10240587,5317965.97896355,2024/08/05 00:00:00+00,1515,1515,600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.039368,-76.159548,3848
-8478888.18619564,5317945.41743032,2024/08/28 00:00:00+00,1128,1128,200 SABINE ST     ,False,POSSESSION/USE DRUG,43.0392330000001,-76.1671484999999,3849
-8478888.18619564,5317945.41743032,2024/08/28 00:00:00+00,1230,1230,200 SABINE ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0392330000001,-76.1671484999999,3850
-8474712.36945701,5319092.8201619,2024/08/28 00:00:00+00,1408,1408,1400 E  GENESEE ST     ,True,CRIMINAL MISCHIEF,43.046766,-76.1296364999999,3851
-8477249.61895092,5319600.08013928,2024/08/28 00:00:00+00,1509,1509,100 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.0500960000001,-76.152429,3852
-8479620.05618786,5322321.931704,2024/08/28 00:00:00+00,1224,1224,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,3853
-8478888.18619564,5317945.41743032,2024/08/28 00:00:00+00,1800,1800,200 SABINE ST     ,False,POSSESSION/USE DRUG,43.0392330000001,-76.1671484999999,3854
-8476833.8406528,5322737.47807061,2024/08/28 00:00:00+00,1836,1836,700 FIRST NORTH ST     ,False,SIMPLE ASSAULT,43.0706880000001,-76.148694,3855
-8476786.25168181,5314195.7501306,2024/08/28 00:00:00+00,2115,2115,2600 MIDLAND AVE    ,False,OFFN AGAINST FAMILY,43.0146090000001,-76.148266501,3856
-8479620.05618786,5322321.931704,2024/08/28 00:00:00+00,1817,1817,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3857
-8477009.16873948,5314101.20559359,2024/08/29 00:00:00+00,654,654,400 W  OSTRANDER AVE    ,False,SIMPLE ASSAULT,43.013988,-76.1502689989999,3858
-8477147.42765837,5318697.99902217,2024/08/29 00:00:00+00,1432,1432,600 S  WARREN ST     ,False,OFFN AGAINST FAMILY,43.0441740000001,-76.151511,3859
-8473874.30078189,5318990.00055023,2024/08/29 00:00:00+00,1555,1555,1800 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.046091,-76.122108001,3860
-8474493.45967836,5316962.62889945,2024/08/30 00:00:00+00,315,330,200 BERKELEY DR     ,True,OFFN AGAINST FAMILY,43.0327800000001,-76.12767,3861
-8477231.08414438,5318644.53494196,2024/08/30 00:00:00+00,1859,1859,500 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.043823,-76.152262499,3862
-8479033.45813113,5319617.90328794,2024/08/31 00:00:00+00,127,127,200 RICHMOND AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.050213,-76.1684534999999,3863
-8478243.98030242,5314720.55820414,2024/08/31 00:00:00+00,23,23,100 VALLEY DR     ,False,CRIMINAL MISCHIEF,43.0180560000001,-76.1613614999999,3864
-8476492.70207327,5315389.28585005,2024/08/31 00:00:00+00,548,548,200 WARNER AVE    ,False,SIMPLE ASSAULT,43.0224480000001,-76.1456295,3865
-8478402.27661834,5314989.1397893,2024/08/31 00:00:00+00,1909,1909,200 GLENWOOD AVE    ,False,CRIMINAL MISCHIEF,43.01982,-76.1627835,3866
-8476022.82250263,5321743.21476176,2024/08/31 00:00:00+00,2103,2103,900 HIGHLAND ST     ,False,SIMPLE ASSAULT,43.0641630000001,-76.1414085,3867
-8473618.32161281,5318651.38929412,2024/09/01 00:00:00+00,2145,2146,400 WESTCOTT ST     ,False,CRIMINAL MISCHIEF,43.043868,-76.119808501,3868
-8479620.05618786,5322321.931704,2024/09/01 00:00:00+00,1335,1335,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3869
-8478243.98030242,5314720.55820414,2024/09/02 00:00:00+00,214,214,100 VALLEY DR     ,True,CRIMINAL MISCHIEF,43.0180560000001,-76.1613614999999,3870
-8476708.10528795,5320961.592396,2024/09/02 00:00:00+00,102,102,500 BUTTERNUT ST     ,False,CRIMINAL MISCHIEF,43.0590330000001,-76.1475645,3871
-8473619.32337691,5318334.72347364,2024/09/03 00:00:00+00,528,528,500 WESTCOTT ST     ,True,CRIMINAL MISCHIEF,43.0417890000001,-76.1198175,3872
-8477231.08414438,5318644.53494196,2024/09/03 00:00:00+00,808,808,500 S  SALINA ST     ,False,SIMPLE ASSAULT,43.043823,-76.152262499,3873
-8477629.83067172,5322057.25339243,2024/09/03 00:00:00+00,846,846,800 N  ALVORD ST     ,False,SIMPLE ASSAULT,43.066224,-76.1558444999999,3874
-8470979.88259046,5319966.14701444,2024/09/03 00:00:00+00,459,459,300 AUDUBON PKWY   ,False,SIMPLE ASSAULT,43.0524990000001,-76.096107,3875
-8478888.18619564,5317945.41743032,2024/09/03 00:00:00+00,1336,1336,200 SABINE ST     ,False,SALE/MANUFACTURE CONTROLLED SUBSTANCE,43.0392330000001,-76.1671484999999,3876
-8477444.98465726,5323686.58399348,2024/09/03 00:00:00+00,1416,1416,200 BURDICK AVE    ,True,CRIMINAL MISCHIEF,43.076916,-76.154184,3877
-8477884.80796538,5314853.47771811,2024/09/03 00:00:00+00,2228,2228,400 BISHOP AVE    ,False,POSSESSION/USE DRUG,43.0189290000001,-76.158135,3878
-8471888.5835938,5317739.80458602,2024/09/04 00:00:00+00,437,437,300 BRADFORD PKWY   ,True,CRIMINAL MISCHIEF,43.0378830000001,-76.10427,3879
-8479532.89291525,5317005.11831632,2024/09/04 00:00:00+00,823,823,1100 BELLEVUE AVE    ,False,OFFN AGAINST FAMILY,43.033059,-76.1729399989999,3880
-8477231.08414438,5318644.53494196,2024/09/04 00:00:00+00,823,823,500 S. SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3881
-8477557.19470397,5322498.84522382,2024/09/04 00:00:00+00,924,924,700 DANFORTH ST     ,False,SIMPLE ASSAULT,43.069122,-76.1551919999999,3882
-8477147.42765837,5318697.99902217,2024/09/04 00:00:00+00,925,925,600 S  WARREN ST     ,False,OFFN AGAINST FAMILY,43.0441740000001,-76.151511,3883
-8476241.23134356,5319147.65775075,2024/09/04 00:00:00+00,1401,1401,600 E  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.047126,-76.1433704999999,3884
-8477574.72752377,5313402.42779194,2024/09/10 00:00:00+00,2235,2235,300 SHIRLEY DR     ,False,SIMPLE ASSAULT,43.009398,-76.1553494999999,3885
-8478076.16617005,5318909.11658414,2024/09/11 00:00:00+00,245,245,300 TULLY ST     ,False,CRIMINAL MISCHIEF,43.0455600000001,-76.1598539999999,3886
-8479620.05618786,5322321.931704,2024/09/04 00:00:00+00,1315,1315,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3887
-8480157.56234916,5316784.44957726,2024/09/11 00:00:00+00,821,821,200 DUANE ST     ,False,CRIMINAL MISCHIEF,43.0316100000001,-76.1785515,3888
-8480014.29416451,5317565.72258091,2024/09/10 00:00:00+00,1430,1430,200 HARTSON ST     ,False,CRIMINAL MISCHIEF,43.0367400000001,-76.1772645,3889
-8478163.83026905,5314458.83561301,2024/09/12 00:00:00+00,158,158,300 VALLEY DR     ,True,CRIMINAL MISCHIEF,43.0163370000001,-76.1606414999999,3890
-8478137.2805705,5318055.0794637,2024/09/12 00:00:00+00,1224,1224,300 SLOCUM AVE    ,False,POSSESSION/USE DRUG,43.039953,-76.160403,3891
-8477199.52529138,5318437.53587528,2024/09/12 00:00:00+00,853,853,600 S  SALINA ST     ,False,ALL OTHER OFFENSES,43.0424640000001,-76.151979001,3892
-8477231.08414438,5318644.53494196,2024/09/12 00:00:00+00,1307,1307,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,3893
-8476738.66248818,5319966.14701444,2024/09/12 00:00:00+00,1324,1324,400 JAMES ST     ,True,CRIMINAL MISCHIEF,43.0524990000001,-76.147839,3894
